NameOfWine, WineName,WineLWIN,WineYear,WineYear1,WinePrice,WinePrice1
Rene Lequin-Colin La Comme Santenay Premier Cru - 2012,Comme,1366291.0,2012,2012,155.0,
Henri Giraud Ay Grand Cru Fut de Chene Brut Champagne - NV,Fut De Chene,1309885.0,0,NV,157.85,"£ 1,164"
Henri Giraud Fut de Chene Ay Rose Champagne Grand Cru - NV,Fut De Chene,1309885.0,0,NV,157.85,"£ 1,452"
Bruno Giacosa Barolo Riserva Falletto di Serralunga d Alba - 2014,Falletto,1485138.0,2014,2014,105.0,"£ 1,303"
Bruno Giacosa Rocche Di Castiglione Falletto Barolo Riserva DOCG - 2014,Falletto,1485138.0,2014,2014,105.0,
Falletto di Bruno Giacosa Asili Barbaresco DOCG - 2014,Falletto,1485138.0,2014,2014,105.0,"£ 1,483"
Falletto di Bruno Giacosa Asili Riserva Barbaresco DOCG - 2014,Falletto,1485138.0,2014,2014,105.0,"£ 2,900"
Falletto di Bruno Giacosa Barbera d'Alba DOC - 2014,Falletto,1485138.0,2014,2014,105.0,£ 276
Falletto di Bruno Giacosa Barolo DOCG - 2014,Falletto,1485138.0,2014,2014,105.0,"£ 1,190"
Falletto di Bruno Giacosa Barolo Falletto di Serralunga d'Alba - 2014,Falletto,1485138.0,2014,2014,105.0,"£ 1,190"
Falletto di Bruno Giacosa Dolcetto d'Alba - 2014,Falletto,1485138.0,2014,2014,105.0,£ 168
Falletto di Bruno Giacosa Falletto Barolo Riserva DOCG - 2014,Falletto,1485138.0,2014,2014,105.0,"£ 3,054"
Falletto di Bruno Giacosa Falletto Vigna Le Rocche Barolo DOCG - 2014,Falletto,1485138.0,2014,2014,105.0,"£ 3,034"
Domaine de la Vieille Julienne Lieu Dit Clavin Cotes du Rhone - 2016,Clavin,1118018.0,2016,2016,44.0,£ 169
Henri Giraud Code Noir Champagne - NV,Code Noir,1082249.0,0,NV,195.0,£ 849
Henri Giraud Ay Grand Cru Fut de Chene Brut Champagne - NV,Fut De Chene,1082148.0,0,NV,116.05,"£ 1,164"
Henri Giraud Fut de Chene Ay Rose Champagne Grand Cru - NV,Fut De Chene,1082148.0,0,NV,116.05,"£ 1,452"
Cave de Tain L'Hermitage Esprit de Granit Saint Joseph - NV,Esprit de,1174557.0,0,NV,35.0,
Delas Freres Cotes du Rhone Saint-Esprit - NV,Esprit de,1174557.0,0,NV,35.0,
Domaine Alain Chabanon L'Esprit de Font Caude Coteaux du Languedoc - NV,Esprit de,1174557.0,0,NV,35.0,
Henri Giraud Esprit de Giraud Champagne - NV,Esprit de,1174557.0,0,NV,35.0,£ 352
Henri Giraud Esprit de Giraud Rose Champagne - NV,Esprit de,1174557.0,0,NV,35.0,£ 363
L'Esprit de Chevalier Blanc Pessac-Leognan - NV,Esprit de,1174557.0,0,NV,35.0,
L'Esprit de Chevalier Pessac-Leognan - NV,Esprit de,1174557.0,0,NV,35.0,
Michel Genet Blanc de Blancs Grand Cru Brut Esprit - NV,Esprit de,1174557.0,0,NV,35.0,£ 253
Peter Michael Winery L Esprit des Pavots Knights Valley - NV,Esprit de,1174557.0,0,NV,35.0,
Pierre Peters Esprit Blanc de Blancs Champagne Grand Cru - NV,Esprit de,1174557.0,0,NV,35.0,£ 323
Gaja Barolo DOCG Dagromis - 2015,Dagromis,1171875.0,2015,2015,160.0,£ 679
Marchesi Antinori Peppoli Chianti Classico DOCG - 2014,Peppoli,1095333.0,2014,2014,16.0,£ 156
Tenuta Dell' Ornellaia Vendemmia d'Artista Special Edition Bolgheri Superiore - 2016,Vendemmia Artista,1133765.0,2016,2016,5400.0,"£ 1,938"
Marchetti Villa Bonomi Rosso Conero Riserva DOCG - 2012,Villa Rosso,1125735.0,2012,2012,17.0,£ 276
Tenute Cisa Asinari Marchesi di Gresy Villa Martis Langhe Rosso DOC - 2012,Villa Rosso,1125735.0,2012,2012,17.0,
Villa Poggio Salvi Rosso di Montalcino - 2012,Villa Rosso,1125735.0,2012,2012,17.0,£ 115
Castello Banfi Cum Laude Sant' Antimo DOC - 2012,Cum Laude,1125908.0,2012,2012,14.0,£ 145
Altesino Brunello di Montalcino Riserva DOCG - 1990,Riserva,1096776.0,1990,1990,150.0,"£ 1,140"
Ar.Pe.Pe. Rocce Rosse Riserva Valtellina Superiore Sassella DOCG - 1990,Riserva,1096776.0,1990,1990,150.0,"£ 1,068"
Argiano Brunello di Montalcino Riserva DOCG - 1990,Riserva,1096776.0,1990,1990,150.0,£ 672
Armando Parusso Bussia Barolo Riserva DOCG - 1990,Riserva,1096776.0,1990,1990,150.0,
Avignonesi Grandi Annate Vino Nobile di Montepulciano Riserva DOCG - 1990,Riserva,1096776.0,1990,1990,150.0,£ 649
Azelia di Luigi Scavino Voghera Barolo Riserva DOCG - 1990,Riserva,1096776.0,1990,1990,150.0,
Badia a Coltibuono Chianti Classico Riserva DOCG - 1990,Riserva,1096776.0,1990,1990,150.0,
Barone Ricasoli Castello di Brolio Riserva Chianti Classico DOCG - 1990,Riserva,1096776.0,1990,1990,150.0,£ 492
Bersano Cremosina Barolo Riserva Speciale DOCG - 1990,Riserva,1096776.0,1990,1990,150.0,"£ 1,116"
Biondi Santi Brunello di Montalcino Riserva DOCG - 1990,Riserva,1096776.0,1990,1990,150.0,"£ 11,006"
Petrolo Boggina Toscana IGT Tuscany Italy - 2015,Boggina B,1636152.0,2015,2015,60.0,£ 468
Cantina Santadi Villa di Chiesa Bianco Valli di Porto Pino IGT - 2016,Villa Bianco,1160150.0,2016,2016,8.0,£ 240
Marchesi Antinori Villa Antinori Bianco Toscana IGT - 2016,Villa Bianco,1160150.0,2016,2016,8.0,£ 72
Tenuta Caparzo Ca del Pazzo Sant’Antimo DOC - 2012,Ca Del Pazzo,1096792.0,2012,2012,22.0,£ 248
Tenuta Sette Ponti Vigna dell Impero 1935 Toscana IGT - 2015,Impero,1424913.0,2015,2015,75.0,£ 697
Bellavista Convento Santissima Annunciata Bianco Curtefranca - 2015,Chardonnay Bianco,1736041.0,2015,2015,10.0,£ 307
Bellavista Vigna Uccellanda Bianco Curtefranca - 2015,Chardonnay Bianco,1736041.0,2015,2015,10.0,£ 294
Cantina Santadi Villa di Chiesa Bianco Valli di Porto Pino IGT - 2015,Chardonnay Bianco,1736041.0,2015,2015,10.0,£ 288
"Capannelle Chardonnay Toscana IGT, Tuscany - 2015",Chardonnay Bianco,1736041.0,2015,2015,10.0,£ 414
"Fattoria Lavacchio Pachar Bianco Toscana IGT, Tuscany - 2015",Chardonnay Bianco,1736041.0,2015,2015,10.0,
La Bollina 'Armason' Monferrato Bianco - 2015,Chardonnay Bianco,1736041.0,2015,2015,10.0,
Le Macchiole 'Paleo Bianco' Toscana IGT - 2015,Chardonnay Bianco,1736041.0,2015,2015,10.0,
Poderi Oddero Collaretto Langhe Bianco - 2015,Chardonnay Bianco,1736041.0,2015,2015,10.0,£ 115
Roagna Langhe Bianco - 2015,Chardonnay Bianco,1736041.0,2015,2015,10.0,£ 204
"Zuani Zuani Bianco Collio Goriziano, Friuli-Venezia Giulia - 2015",Chardonnay Bianco,1736041.0,2015,2015,10.0,£ 240
Caparzo Le Grance Sant Antimo - 2014,Grance,1162819.0,2014,2014,15.0,£ 134
Louis Latour Chateau Corton Grancey Grand Cru - 2014,Grance,1162819.0,2014,2014,15.0,£ 978
A Rafanelli Terrace Select Cabernet Sauvignon Dry Creek Valley - 2012,Terra,1220111.0,2012,2012,79.0,
Alessandro e Gian Natale Fantino Laboro Disubbidiente per Terra Madre - 2012,Terra,1220111.0,2012,2012,79.0,£ 408
Altavins Almodi Petit Terra Alta - 2012,Terra,1220111.0,2012,2012,79.0,£ 96
Alvaro Palacios Les Terrasses Priorat DOCa - 2012,Terra,1220111.0,2012,2012,79.0,
Antica Terra Angelicall Rose - 2012,Terra,1220111.0,2012,2012,79.0,£ 504
Antica Terra Antikythera Pinot Noir - 2012,Terra,1220111.0,2012,2012,79.0,
Antica Terra Aurata Chardonnay - 2012,Terra,1220111.0,2012,2012,79.0,
Antica Terra Ceras Pinot Noir - 2012,Terra,1220111.0,2012,2012,79.0,
Antica Terra Pinot Noir Willamette Valley Botanica - 2012,Terra,1220111.0,2012,2012,79.0,
Ardevol Terra d'Hom Priorat DOCa - 2012,Terra,1220111.0,2012,2012,79.0,£ 324
Tenuta Sette Ponti Crognolo Toscana IGT - 2015,Crognolo,1169472.0,2015,2015,45.0,£ 185
Adelaida HMR Vineyard Chardonnay Paso Robles - 2012,Chardonnay,1166729.0,2012,2012,80.0,
Agrapart & Fils Blanc de Blancs Champagne Grand Cru - 2012,Chardonnay,1166729.0,2012,2012,80.0,
Agrapart & Fils Extra Brut Mineral Blanc de Blancs Champagne Grand Cru - 2012,Chardonnay,1166729.0,2012,2012,80.0,
Agrapart & Fils Extra Brut Terroirs Champagne Grand Cru - 2012,Chardonnay,1166729.0,2012,2012,80.0,
Agrapart & Fils L'Avizoise Blanc de Blancs Extra Brut Champagne Grand Cru - 2012,Chardonnay,1166729.0,2012,2012,80.0,
Agrapart & Fils Les 7 Crus Brut Champagne - 2012,Chardonnay,1166729.0,2012,2012,80.0,
Agrapart & Fils Venus Blanc de Blancs Champagne - 2012,Chardonnay,1166729.0,2012,2012,80.0,
Albert Bichot Bâtard-Montrachet Grand Cru - 2012,Chardonnay,1166729.0,2012,2012,80.0,"£ 3,120"
Albert Bichot Chassagne Montrachet Le Morgeot Premier Cru - 2012,Chardonnay,1166729.0,2012,2012,80.0,
Albert Bichot Chassagne Montrachet Le Vide Bourse Premier Cru - 2012,Chardonnay,1166729.0,2012,2012,80.0,
"Bodegas Castano Solanera Vinas Viejas, Yecla - 2012",Vinas Viejas,1120394.0,2012,2012,62.0,£ 121
Bodegas Leda Vinas Viejas Castilla y Leon VdIT - 2012,Vinas Viejas,1120394.0,2012,2012,62.0,£ 248
Dominio del Aguila 'Picaro del Aguila' Vinas Viejas - 2012,Vinas Viejas,1120394.0,2012,2012,62.0,
Accornero Centenario Monferrato Rosso - 2012,Rosso,1735435.0,2012,2012,24.0,£ 360
Agostina Pieri Rosso di Montalcino DOC - 2012,Rosso,1735435.0,2012,2012,24.0,
Aietta Brunello di Montalcino - 2012,Rosso,1735435.0,2012,2012,24.0,
Albatreti Rosso di Montalcino - 2012,Rosso,1735435.0,2012,2012,24.0,£ 192
Arrowood Vineyards & Winery Monte Rosso Cabernet Sauvignon Sonoma Valley - 2012,Rosso,1735435.0,2012,2012,24.0,
Avignonesi Rosso Rosso Di Toscana IGT - 2012,Rosso,1735435.0,2012,2012,24.0,
Azienda Agricola Giovanni Rosso Donna Margherita Barbera d Alba - 2012,Rosso,1735435.0,2012,2012,24.0,£ 132
Badia a Coltibuono Cetamura Rosso - 2012,Rosso,1735435.0,2012,2012,24.0,
Baricci Rosso di Montalcino DOC - 2012,Rosso,1735435.0,2012,2012,24.0,
Bedrock Wine Co Monte Rosso Zinfandel Sonoma Valley - 2012,Rosso,1735435.0,2012,2012,24.0,
Bodegas Conde Neo Punta Esencia Ribera del Duero DO - 2016,NEO,1426685.0,2016,2016,205.0,£ 348
Bodegas Conde Neo Ribera del Duero DO - 2016,NEO,1426685.0,2016,2016,205.0,£ 252
Edmond Vatan Clos la Neore Sancerre - 2016,NEO,1426685.0,2016,2016,205.0,"£ 2,406"
Bodegas Los Astrales Christina Ribera del Duero DO - 2014,Christina,1257144.0,2014,2014,46.0,£ 504
C. Da Silva 40 Year Old Tawny Port - NV,Tawny,1197109.0,0,NV,45.0,£ 894
Churchill 20 Year Old Tawny Port - NV,Tawny,1197109.0,0,NV,45.0,£ 461
Cockburn Porto 20 Year Old Tawny Port - NV,Tawny,1197109.0,0,NV,45.0,£ 253
d'Arenberg Nostalgia Rare Tawny Port McLaren Vale - NV,Tawny,1197109.0,0,NV,45.0,£ 405
De Bortoli Old Boys 21 Years Barrel Aged Tawny - NV,Tawny,1197109.0,0,NV,45.0,£ 262
Dow's 20 Year Old Tawny Port - NV,Tawny,1197109.0,0,NV,45.0,£ 714
Dow's 40 Year Old Tawny Port - NV,Tawny,1197109.0,0,NV,45.0,"£ 1,191"
Ferreira Dona Antonia Reserva Tawny Port - NV,Tawny,1197109.0,0,NV,45.0,£ 133
Ferreira Duque de Braganca 20 Year Old Tawny Port - NV,Tawny,1197109.0,0,NV,45.0,£ 409
Ferreira Quinta do Porto 10 Year Old Tawny Port - NV,Tawny,1197109.0,0,NV,45.0,£ 185
Descendientes de J Palacios La Faraona Bierzo DO - 2015,Faraona,1212598.0,2015,2015,1100.0,"£ 11,486"
Drei Dona Tenuta la Palazza Pruno Superiore Riserva Sangiovese di Romagna - 2015,Pruno,1347979.0,2015,2015,33.0,£ 173
Grupo Artevino Pruno Ribera del Duero - 2015,Pruno,1347979.0,2015,2015,33.0,£ 156
Prunotto Barbaresco DOCG - 2015,Pruno,1347979.0,2015,2015,33.0,£ 372
Prunotto Barolo DOCG - 2015,Pruno,1347979.0,2015,2015,33.0,£ 430
Prunotto Bric Turot Barbaresco DOCG - 2015,Pruno,1347979.0,2015,2015,33.0,£ 376
Prunotto Bussia Barolo DOCG - 2015,Pruno,1347979.0,2015,2015,33.0,£ 495
Prunotto Bussia Vigna Colonnello Barolo Riserva DOCG - 2015,Pruno,1347979.0,2015,2015,33.0,
Prunotto Occhetti Nebbiolo d'Alba DOC - 2015,Pruno,1347979.0,2015,2015,33.0,£ 171
Prunotto Roero Arneis DOCG - 2015,Pruno,1347979.0,2015,2015,33.0,£ 87
Alban Vineyards Forsythe Vineyard The Mason Mourvedre EdnaValley - 2013,Mas,1737325.0,2013,2013,15.0,
Bartolo Mascarello Artist Label Barolo DOCG - 2013,Mas,1737325.0,2013,2013,15.0,"£ 4,643"
Bartolo Mascarello Barbera d Alba - 2013,Mas,1737325.0,2013,2013,15.0,£ 516
Bartolo Mascarello Barolo DOCG - 2013,Mas,1737325.0,2013,2013,15.0,"£ 3,200"
Bartolo Mascarello Dolcetto d Alba - 2013,Mas,1737325.0,2013,2013,15.0,£ 300
Bartolo Mascarello Langhe Nebbiolo - 2013,Mas,1737325.0,2013,2013,15.0,£ 922
Benanti Il Monovitigno Nerello Mascalese Sicilia IGT - 2013,Mas,1737325.0,2013,2013,15.0,£ 181
Bodegas Marco Abella Mas Mallola Priorat - 2013,Mas,1737325.0,2013,2013,15.0,£ 240
Bodegas Mas Alta La Basseta Priorat DOCa - 2013,Mas,1737325.0,2013,2013,15.0,£ 484
Bodegas Mas Alta La Creu Alta Priorat DOCa - 2013,Mas,1737325.0,2013,2013,15.0,£ 947
Ant Moore Moko Black Pinot Noir Central Otago - NV,Black,1727913.0,0,NV,20.0,
Ant Moore Moko Black Sauvignon Blanc Marlborough - NV,Black,1727913.0,0,NV,20.0,
Babich Family Estates Black Label Sauvignon Blanc Marlborough - NV,Black,1727913.0,0,NV,20.0,
Baldacci Family Vineyards Black Label Cabernet Sauvignon Stags Leap District - NV,Black,1727913.0,0,NV,20.0,
Black Estate Pinot Noir Waipara - NV,Black,1727913.0,0,NV,20.0,
Black Stallion Winery Cabernet Sauvignon Napa Valley - NV,Black,1727913.0,0,NV,20.0,
Black Stallion Winery Chardonnay Napa Valley - NV,Black,1727913.0,0,NV,20.0,
Black Tower Pinot Grigio - NV,Black,1727913.0,0,NV,20.0,£ 50
Blackbird Vineyards Arise Oak Knoll District - NV,Black,1727913.0,0,NV,20.0,
Blackbird Vineyards Contrarian Oak Knoll District - NV,Black,1727913.0,0,NV,20.0,
Bodegas Emilio Moro Malleolus de Sanchomartin Ribera del Duero DO - 2016,Malleolus,1224467.0,2016,2016,29.0,"£ 1,136"
Bodegas Emilio Moro Malleolus de Valderramiro Ribera del Duero DO - 2016,Malleolus,1224467.0,2016,2016,29.0,£ 769
Bodegas Emilio Moro Malleolus Ribera del Duero DO - 2016,Malleolus,1224467.0,2016,2016,29.0,£ 256
Bodegas y Vinedos Valderiz Senorio de Valdehermoso Roble Terruno Hombre Ribera del Duero - 2012,Valdehermoso,1738117.0,2012,2012,15.0,
Bodegas Alejandro Fernandez Condado de Haza Ribera del Duero Crianza DOC - 2008,de Crianza,1174094.0,2008,2008,19.0,£ 192
Bodegas Alejandro Fernandez Pesquera Ribera del Duero Crianza DO - 2008,de Crianza,1174094.0,2008,2008,19.0,£ 300
Bodegas Arzuaga Navarro Arzuaga Ribera del Duero Crianza DO - 2008,de Crianza,1174094.0,2008,2008,19.0,
Bodegas Aster Ribera del Duero Crianza DO - 2008,de Crianza,1174094.0,2008,2008,19.0,
Bodegas Hermanos Perez Vina Pedrosa Ribera del Duero Crianza DO - 2008,de Crianza,1174094.0,2008,2008,19.0,
Bodegas Ismael Arroyo Val Sotillo Ribera del Duero Crianza DO - 2008,de Crianza,1174094.0,2008,2008,19.0,
Bodegas Lopez Cristobal Ribera del Duero Crianza DO - 2008,de Crianza,1174094.0,2008,2008,19.0,
Bodegas Ribera de Pelazas Abadengo Crianza - 2008,de Crianza,1174094.0,2008,2008,19.0,
Bodegas y Vinedos Vega Real Crianza Ribera del Duero - 2008,de Crianza,1174094.0,2008,2008,19.0,£ 132
Casa de la Ermita Jumilla Crianza - 2008,de Crianza,1174094.0,2008,2008,19.0,
Alvaro Castro Quinta da Pellada Pape Dao - 2010,Touriga Nacional,1812583.0,2010,2010,35.0,
CARM (Casa Agricola Roboredo Madeira) Touriga Nacional SO2 Free Douro - 2010,Touriga Nacional,1812583.0,2010,2010,35.0,
Churchill Estates Touriga Nacional - 2010,Touriga Nacional,1812583.0,2010,2010,35.0,
Domaine Santos & Chapoutier Ex Aequo - 2010,Touriga Nacional,1812583.0,2010,2010,35.0,
Herdade do Rocim Olho Mocho Reserva Vinho Regional Alentejano - 2010,Touriga Nacional,1812583.0,2010,2010,35.0,
M. Chapoutier Pinteivera Douro - 2010,Touriga Nacional,1812583.0,2010,2010,35.0,£ 277
Pinhal da Torre Quinta do Alqueve Touriga Nacional - 2010,Touriga Nacional,1812583.0,2010,2010,35.0,
Prats & Symington Chryseia Douro - 2010,Touriga Nacional,1812583.0,2010,2010,35.0,
Quinta do Crasto Touriga Nacional Douro - 2010,Touriga Nacional,1812583.0,2010,2010,35.0,£ 663
Quinta do Noval Colheita Port - 2010,Touriga Nacional,1812583.0,2010,2010,35.0,
Sine Qua Non Pictures Grenache-Garnacha Central Coast - 2007,Grenache Pictures,1146338.0,2007,2007,850.0,"£ 3,300"
Abadia Retuerta Pago Valdebellon Castilla y Leon VdIT - 2015,Pago Valdebellon,1316919.0,2015,2015,79.0,£ 593
Abadia Retuerta Seleccion Especial Castilla y Leon VdIT - 2013,Seleccion Especial,1315749.0,2013,2013,130.0,£ 293
Bodega Dehesa Canonigos Seleccion Especial Ribera del Duero - 2013,Seleccion Especial,1315749.0,2013,2013,130.0,
Bodegas Muga Seleccion Especial Rioja Reserva DOCa - 2013,Seleccion Especial,1315749.0,2013,2013,130.0,£ 276
Sine Qua Non The Monkey California - 2010,Monkey,1262577.0,2010,2010,210.0,"£ 2,143"
Sine Qua Non Ox Pinot Noir Yamhill County - 1999,Ox,1146569.0,1999,1999,390.0,"£ 5,070"
Yalumba Oxford Landing Sauvignon Blanc - 1999,Ox,1146569.0,1999,1999,390.0,
Bodegas Vinicola Real 200 Monges Rioja Reserva DOCa - 2008,B 20,1146240.0,2008,2008,880.0,£ 348
Cono Sur 20 Barrels Limited Edition Pinot Noir - 2008,B 20,1146240.0,2008,2008,880.0,
Domaine Tempier Rose Bandol - 2008,B 20,1146240.0,2008,2008,880.0,
Jean-Philippe Janoueix 20 Mille Bordeaux Superieur - 2008,B 20,1146240.0,2008,2008,880.0,
Louis Latour Nuits-Saint-Georges - 2008,B 20,1146240.0,2008,2008,880.0,
Sine Qua Non B-20 Syrah Central Coast - 2008,B 20,1146240.0,2008,2008,880.0,"£ 3,240"
Sine Qua Non On The Lam Santa Barbara County - 2009,On The Lam,1146543.0,2009,2009,220.0,"£ 1,975"
Sine Qua Non Dark Blossom Syrah Central Coast - 2011,Syrah Dark Blossom,1308253.0,2011,2011,900.0,"£ 2,640"
Domaine Pierre Labet Beaune Coucherias Premier Cru - 2014,Coucherias,1806919.0,2014,2014,35.0,£ 400
Domaine Jean-Marc Pillot Chassagne Montrachet Les Vergers Clos Saint Marc Premier Cru - 2014,Clos St Marc,1177532.0,2014,2014,85.0,
Domaine Jean-Marc Pillot Chassagne-Montrachet Clos Saint-Jean Premier Cru - 2014,Clos St Marc,1177532.0,2014,2014,85.0,
Domaine Marchand Freres Morey Saint Denis Clos de la Roche Premier Cru - 2014,Clos St Marc,1177532.0,2014,2014,85.0,"£ 1,713"
Domaine Marchand Freres Morey Saint Denis Clos des Ormes Premier Cru - 2014,Clos St Marc,1177532.0,2014,2014,85.0,
Domaine Patrice et Michele Rion Nuits Saint Georges Clos Saint Marc Premier Cru - 2014,Clos St Marc,1177532.0,2014,2014,85.0,£ 694
Olivier Leflaive Chassagne-Montrachet Clos Saint Marc Premier Cru - 2014,Clos St Marc,1177532.0,2014,2014,85.0,"£ 1,139"
Pascal Marchand Morey Saint Denis Clos des Ormes Premier Cru - 2014,Clos St Marc,1177532.0,2014,2014,85.0,£ 576
Pascal Marchand Morey Saint Denis Clos Saint-Denis Premier Cru - 2014,Clos St Marc,1177532.0,2014,2014,85.0,"£ 1,694"
Pascal Marchand Tawse Clos Saint-Denis Grand Cru - 2014,Clos St Marc,1177532.0,2014,2014,85.0,"£ 1,694"
Boutinot Seguret Les Coteaux Schisteux Cotes du Rhone Villages - 2009,Villages,1043783.0,2009,2009,80.0,
Calvet-Thunevin Hugo Cotes du Roussillon Villages - 2009,Villages,1043783.0,2009,2009,80.0,£ 288
Calvet-Thunevin Les Dentelles Cotes du Roussillon Villages - 2009,Villages,1043783.0,2009,2009,80.0,
Calvet-Thunevin Les Trois Marie Cotes du Roussillon Villages - 2009,Villages,1043783.0,2009,2009,80.0,
Chateau Courac Cotes du Rhone Villages Laudun Blanc - 2009,Villages,1043783.0,2009,2009,80.0,
Clot de l'Oum Cotes du Roussillon Villages Caramany La Compagnie des Papillons - 2009,Villages,1043783.0,2009,2009,80.0,
Clot de l'Oum Numero Uno Cotes du Roussillon Villages Caramany - 2009,Villages,1043783.0,2009,2009,80.0,£ 228
Comte Lafon Macon-Villages Macon-Villages - 2009,Villages,1043783.0,2009,2009,80.0,
Domaine Alary La Brunote Cotes du Rhone Villages Cairanne - 2009,Villages,1043783.0,2009,2009,80.0,
Domaine Boisson Cuvee L'Exigence Cotes du Rhone Villages Cairanne - 2009,Villages,1043783.0,2009,2009,80.0,
Albert Grivault Meursault Clos des Perrieres Premier Cru - 2017,Perrieres,1075489.0,2017,2017,90.0,"£ 1,476"
Albert Grivault Meursault Perrieres Premier Cru - 2017,Perrieres,1075489.0,2017,2017,90.0,£ 829
Bouchard Pere et Fils Meursault Les Perrieres Premier Cru - 2017,Perrieres,1075489.0,2017,2017,90.0,£ 735
Chanson Pere & Fils Meursault Les Perrieres Premier Cru - 2017,Perrieres,1075489.0,2017,2017,90.0,£ 985
Domaine Ballot-Millot Meursault Les Perrieres Premier Cru - 2017,Perrieres,1075489.0,2017,2017,90.0,"£ 1,160"
Domaine Bitouzet-Prieur Les Perrieres Meursault Premier Cru - 2017,Perrieres,1075489.0,2017,2017,90.0,£ 731
Domaine Bzikot Pere et Fils Les Perrieres Puligny-Montrachet Premier Cru - 2017,Perrieres,1075489.0,2017,2017,90.0,
Domaine Darviot-Perrin Meursault Les Perrieres Premier Cru - 2017,Perrieres,1075489.0,2017,2017,90.0,"£ 1,440"
Domaine de Montille Beaune Les Perrieres Premier Cru - 2017,Perrieres,1075489.0,2017,2017,90.0,£ 523
Domaine de Montille Meursault Les Perrieres Premier Cru - 2017,Perrieres,1075489.0,2017,2017,90.0,£ 876
Benjamin Leroux Genevrieres Dessus Meursault Premier Cru - 2016,Genevrieres,1596667.0,2016,2016,105.0,"£ 1,112"
Bouchard Pere et Fils Meursault Genevrieres Premier Cru - 2016,Genevrieres,1596667.0,2016,2016,105.0,£ 620
Domaine Ballot-Millot Meursault Les Genevrieres Premier Cru - 2016,Genevrieres,1596667.0,2016,2016,105.0,£ 804
Domaine Darviot-Perrin Meursault Les Genevrieres Premier Cru - 2016,Genevrieres,1596667.0,2016,2016,105.0,£ 924
Domaine des Comtes Lafon Meursault Genevrieres Premier Cru - 2016,Genevrieres,1596667.0,2016,2016,105.0,"£ 2,788"
Domaine Henri Boillot Meursault Les Genevrieres Premier Cru - 2016,Genevrieres,1596667.0,2016,2016,105.0,"£ 1,206"
Domaine Hubert Chavy Chouet Les Genevrieres Meursault Premier Cru - 2016,Genevrieres,1596667.0,2016,2016,105.0,£ 576
Domaine Jacques Cacheux Vosne-Romanee Genevrieres - 2016,Genevrieres,1596667.0,2016,2016,105.0,£ 384
Domaine Jean-Francois Coche-Dury Meursault Genevrieres Premier Cru - 2016,Genevrieres,1596667.0,2016,2016,105.0,"£ 18,467"
Domaine Michel Bouzereau & Fils Meursault Les Genevrieres Premier Cru - 2016,Genevrieres,1596667.0,2016,2016,105.0,£ 723
Domaine Ballot-Millot Meursault Les Narvaux - 2015,Narvaux,1073935.0,2015,2015,125.0,£ 631
Domaine de Montille Meursault Les Narvaux du Dessus - 2015,Narvaux,1073935.0,2015,2015,125.0,£ 659
Domaine Emile Jobard-Morey Meursault Les Narvaux - 2015,Narvaux,1073935.0,2015,2015,125.0,
Domaine Hubert Chavy Chouet Meursault Les Narvaux - 2015,Narvaux,1073935.0,2015,2015,125.0,£ 504
Domaine Remi Jobard Meursault Les Narvaux - 2015,Narvaux,1073935.0,2015,2015,125.0,£ 785
